DateTime,Bid,Ask,Close
20170615 15:45:00.000,0.0,0.0,5663.6
20170615 16:00:00.000,0.0,0.0,5668.1
20170615 16:15:00.000,0.0,0.0,5671.6
20170615 16:30:00.000,0.0,0.0,5675.9
20170615 16:45:00.000,0.0,0.0,5683.1
20170615 17:00:00.000,0.0,0.0,5689.1
20170615 17:15:00.000,0.0,0.0,5678.4
20170615 17:30:00.000,0.0,0.0,5678.9
20170615 17:45:00.000,0.0,0.0,5678.6
20170615 18:00:00.000,0.0,0.0,5687.7
20170615 18:15:00.000,0.0,0.0,5694.9
20170615 18:30:00.000,0.0,0.0,5694.1
20170615 18:45:00.000,0.0,0.0,5694.0
20170615 19:00:00.000,0.0,0.0,5695.4
20170615 19:15:00.000,0.0,0.0,5703.4
20170615 19:30:00.000,0.0,0.0,5691.7
20170615 19:45:00.000,0.0,0.0,5700.4
20170615 20:00:00.000,0.0,0.0,5700.2
20170616 06:00:00.000,0.0,0.0,5710.9
20170616 06:15:00.000,0.0,0.0,5713.2
20170616 06:30:00.000,0.0,0.0,5715.8
20170616 06:45:00.000,0.0,0.0,5714.6
20170616 07:00:00.000,0.0,0.0,5715.4
20170616 07:15:00.000,0.0,0.0,5715.7
20170616 07:30:00.000,0.0,0.0,5714.4
20170616 07:45:00.000,0.0,0.0,5713.6
20170616 08:00:00.000,0.0,0.0,5715.4
20170616 08:15:00.000,0.0,0.0,5711.2
20170616 08:30:00.000,0.0,0.0,5709.0
20170616 08:45:00.000,0.0,0.0,5702.5
20170616 09:00:00.000,0.0,0.0,5709.6
20170616 09:15:00.000,0.0,0.0,5708.9
20170616 09:30:00.000,0.0,0.0,5710.4
20170616 09:45:00.000,0.0,0.0,5706.6
20170616 10:00:00.000,0.0,0.0,5709.1
20170616 10:15:00.000,0.0,0.0,5711.7
20170616 10:30:00.000,0.0,0.0,5709.7
20170616 10:45:00.000,0.0,0.0,5711.1
20170616 11:00:00.000,0.0,0.0,5712.2
20170616 11:15:00.000,0.0,0.0,5710.7
20170616 11:30:00.000,0.0,0.0,5711.7
20170616 11:45:00.000,0.0,0.0,5710.6
20170616 12:00:00.000,0.0,0.0,5703.9
20170616 12:15:00.000,0.0,0.0,5705.4
20170616 12:30:00.000,0.0,0.0,5697.9
20170616 12:45:00.000,0.0,0.0,5691.1
20170616 13:00:00.000,0.0,0.0,5697.5
20170616 13:15:00.000,0.0,0.0,5699.4
20170616 13:30:00.000,0.0,0.0,5673.9
20170616 13:45:00.000,0.0,0.0,5693.7
20170616 14:00:00.000,0.0,0.0,5681.7
20170616 14:15:00.000,0.0,0.0,5668.0
20170616 14:30:00.000,0.0,0.0,5670.4
20170616 14:45:00.000,0.0,0.0,5662.6
20170616 15:00:00.000,0.0,0.0,5659.6
20170616 15:15:00.000,0.0,0.0,5670.8
20170616 15:30:00.000,0.0,0.0,5676.1
20170616 15:45:00.000,0.0,0.0,5678.7
20170616 16:00:00.000,0.0,0.0,5680.1
20170616 16:15:00.000,0.0,0.0,5683.6
20170616 16:30:00.000,0.0,0.0,5683.6
20170616 16:45:00.000,0.0,0.0,5677.9
20170616 17:00:00.000,0.0,0.0,5677.3
20170616 17:15:00.000,0.0,0.0,5678.0
20170616 17:30:00.000,0.0,0.0,5679.6
20170616 17:45:00.000,0.0,0.0,5684.1
20170616 18:00:00.000,0.0,0.0,5684.5
20170616 18:15:00.000,0.0,0.0,5687.3
20170616 18:30:00.000,0.0,0.0,5686.1
20170616 18:45:00.000,0.0,0.0,5686.4
20170616 19:00:00.000,0.0,0.0,5680.0
20170616 19:15:00.000,0.0,0.0,5676.2
20170616 19:30:00.000,0.0,0.0,5677.5
20170616 19:45:00.000,0.0,0.0,5677.6
20170616 20:00:00.000,0.0,0.0,5676.5
20170619 06:00:00.000,0.0,0.0,5701.9
20170619 06:15:00.000,0.0,0.0,5702.8
20170619 06:30:00.000,0.0,0.0,5704.2
20170619 06:45:00.000,0.0,0.0,5707.4
20170619 07:00:00.000,0.0,0.0,5712.4
20170619 07:15:00.000,0.0,0.0,5716.0
20170619 07:30:00.000,0.0,0.0,5713.1
20170619 07:45:00.000,0.0,0.0,5710.9
20170619 08:00:00.000,0.0,0.0,5713.3
20170619 08:15:00.000,0.0,0.0,5713.6
20170619 08:30:00.000,0.0,0.0,5713.8
20170619 08:45:00.000,0.0,0.0,5714.3
20170619 09:00:00.000,0.0,0.0,5716.6
20170619 09:15:00.000,0.0,0.0,5718.1
20170619 09:30:00.000,0.0,0.0,5712.4
20170619 09:45:00.000,0.0,0.0,5712.4
20170619 10:00:00.000,0.0,0.0,5710.7
20170619 10:15:00.000,0.0,0.0,5711.4
20170619 10:30:00.000,0.0,0.0,5713.8
20170619 10:45:00.000,0.0,0.0,5713.7
20170619 11:00:00.000,0.0,0.0,5715.4
20170619 11:15:00.000,0.0,0.0,5716.6
20170619 11:30:00.000,0.0,0.0,5718.1
20170619 11:45:00.000,0.0,0.0,5718.2
20170619 12:00:00.000,0.0,0.0,5729.0
20170619 12:15:00.000,0.0,0.0,5724.4
20170619 12:30:00.000,0.0,0.0,5722.4
20170619 12:45:00.000,0.0,0.0,5725.9
20170619 13:00:00.000,0.0,0.0,5728.6
20170619 13:15:00.000,0.0,0.0,5728.4
20170619 13:30:00.000,0.0,0.0,5742.7
20170619 13:45:00.000,0.0,0.0,5742.2
20170619 14:00:00.000,0.0,0.0,5757.5
20170619 14:15:00.000,0.0,0.0,5761.7
20170619 14:30:00.000,0.0,0.0,5761.4
20170619 14:45:00.000,0.0,0.0,5757.6
20170619 15:00:00.000,0.0,0.0,5760.2
20170619 15:15:00.000,0.0,0.0,5757.9
20170619 15:30:00.000,0.0,0.0,5756.6
20170619 15:45:00.000,0.0,0.0,5756.0
20170619 16:00:00.000,0.0,0.0,5755.1
20170619 16:15:00.000,0.0,0.0,5759.5
20170619 16:30:00.000,0.0,0.0,5757.6
20170619 16:45:00.000,0.0,0.0,5759.9
20170619 17:00:00.000,0.0,0.0,5761.7
20170619 17:15:00.000,0.0,0.0,5764.6
20170619 17:30:00.000,0.0,0.0,5771.0
20170619 17:45:00.000,0.0,0.0,5765.9
20170619 18:00:00.000,0.0,0.0,5765.3
20170619 18:15:00.000,0.0,0.0,5760.7
20170619 18:30:00.000,0.0,0.0,5761.7
20170619 18:45:00.000,0.0,0.0,5756.6
20170619 19:00:00.000,0.0,0.0,5757.7
20170619 19:15:00.000,0.0,0.0,5760.2
20170619 19:30:00.000,0.0,0.0,5769.9
20170619 19:45:00.000,0.0,0.0,5769.7
20170619 20:00:00.000,0.0,0.0,5770.2
20170620 06:00:00.000,0.0,0.0,5770.4
20170620 06:15:00.000,0.0,0.0,5764.4
20170620 06:30:00.000,0.0,0.0,5769.0
20170620 06:45:00.000,0.0,0.0,5769.7
20170620 07:00:00.000,0.0,0.0,5769.2
20170620 07:15:00.000,0.0,0.0,5775.2
20170620 07:30:00.000,0.0,0.0,5773.6
20170620 07:45:00.000,0.0,0.0,5773.2
20170620 08:00:00.000,0.0,0.0,5773.2
20170620 08:15:00.000,0.0,0.0,5771.5
20170620 08:30:00.000,0.0,0.0,5769.0
20170620 08:45:00.000,0.0,0.0,5771.3
20170620 09:00:00.000,0.0,0.0,5769.8
20170620 09:15:00.000,0.0,0.0,5769.1
20170620 09:30:00.000,0.0,0.0,5769.0
20170620 09:45:00.000,0.0,0.0,5768.2
20170620 10:00:00.000,0.0,0.0,5768.0
20170620 10:15:00.000,0.0,0.0,5770.9
20170620 10:30:00.000,0.0,0.0,5772.5
20170620 10:45:00.000,0.0,0.0,5771.7
20170620 11:00:00.000,0.0,0.0,5772.9
20170620 11:15:00.000,0.0,0.0,5769.9
20170620 11:30:00.000,0.0,0.0,5774.1
20170620 11:45:00.000,0.0,0.0,5774.6
20170620 12:00:00.000,0.0,0.0,5768.1
20170620 12:15:00.000,0.0,0.0,5764.3
20170620 12:30:00.000,0.0,0.0,5761.6
20170620 12:45:00.000,0.0,0.0,5757.6
20170620 13:00:00.000,0.0,0.0,5761.8
20170620 13:15:00.000,0.0,0.0,5763.7
20170620 13:30:00.000,0.0,0.0,5764.9
20170620 13:45:00.000,0.0,0.0,5754.7
20170620 14:00:00.000,0.0,0.0,5758.2
20170620 14:15:00.000,0.0,0.0,5755.9
20170620 14:30:00.000,0.0,0.0,5766.9
20170620 14:45:00.000,0.0,0.0,5767.7
20170620 15:00:00.000,0.0,0.0,5759.1
20170620 15:15:00.000,0.0,0.0,5745.9
20170620 15:30:00.000,0.0,0.0,5750.6
20170620 15:45:00.000,0.0,0.0,5747.9
20170620 16:00:00.000,0.0,0.0,5752.6
20170620 16:15:00.000,0.0,0.0,5736.9
20170620 16:30:00.000,0.0,0.0,5739.4
20170620 16:45:00.000,0.0,0.0,5745.6
20170620 17:00:00.000,0.0,0.0,5748.4
20170620 17:15:00.000,0.0,0.0,5745.3
20170620 17:30:00.000,0.0,0.0,5745.2
20170620 17:45:00.000,0.0,0.0,5748.8
20170620 18:00:00.000,0.0,0.0,5749.1
20170620 18:15:00.000,0.0,0.0,5738.9
20170620 18:30:00.000,0.0,0.0,5737.4
20170620 18:45:00.000,0.0,0.0,5743.6
20170620 19:00:00.000,0.0,0.0,5746.5
20170620 19:15:00.000,0.0,0.0,5741.0
20170620 19:30:00.000,0.0,0.0,5728.8
20170620 19:45:00.000,0.0,0.0,5724.4
20170620 20:00:00.000,0.0,0.0,5724.6
20170621 06:00:00.000,0.0,0.0,5714.5
20170621 06:15:00.000,0.0,0.0,5714.1
20170621 06:30:00.000,0.0,0.0,5717.9
20170621 06:45:00.000,0.0,0.0,5717.5
20170621 07:00:00.000,0.0,0.0,5709.1
20170621 07:15:00.000,0.0,0.0,5701.9
20170621 07:30:00.000,0.0,0.0,5705.9
20170621 07:45:00.000,0.0,0.0,5702.4
20170621 08:00:00.000,0.0,0.0,5699.9
20170621 08:15:00.000,0.0,0.0,5702.5
20170621 08:30:00.000,0.0,0.0,5710.9
20170621 08:45:00.000,0.0,0.0,5704.6
20170621 09:00:00.000,0.0,0.0,5702.0
20170621 09:15:00.000,0.0,0.0,5704.0
20170621 09:30:00.000,0.0,0.0,5702.4
20170621 09:45:00.000,0.0,0.0,5707.2
20170621 10:00:00.000,0.0,0.0,5706.5
20170621 10:15:00.000,0.0,0.0,5710.3
20170621 10:30:00.000,0.0,0.0,5711.7
20170621 10:45:00.000,0.0,0.0,5718.0
20170621 11:00:00.000,0.0,0.0,5717.5
20170621 11:15:00.000,0.0,0.0,5711.9
20170621 11:30:00.000,0.0,0.0,5713.9
20170621 11:45:00.000,0.0,0.0,5715.4
20170621 12:00:00.000,0.0,0.0,5720.0
20170621 12:15:00.000,0.0,0.0,5734.0
20170621 12:30:00.000,0.0,0.0,5732.7
20170621 12:45:00.000,0.0,0.0,5733.2
20170621 13:00:00.000,0.0,0.0,5738.0
20170621 13:15:00.000,0.0,0.0,5737.7
20170621 13:30:00.000,0.0,0.0,5744.8
20170621 13:45:00.000,0.0,0.0,5738.4
20170621 14:00:00.000,0.0,0.0,5747.5
20170621 14:15:00.000,0.0,0.0,5750.2
20170621 14:30:00.000,0.0,0.0,5766.3
20170621 14:45:00.000,0.0,0.0,5762.2
20170621 15:00:00.000,0.0,0.0,5750.5
20170621 15:15:00.000,0.0,0.0,5756.8
20170621 15:30:00.000,0.0,0.0,5763.7
20170621 15:45:00.000,0.0,0.0,5766.8
20170621 16:00:00.000,0.0,0.0,5760.8
20170621 16:15:00.000,0.0,0.0,5766.8
20170621 16:30:00.000,0.0,0.0,5764.8
20170621 16:45:00.000,0.0,0.0,5758.4
20170621 17:00:00.000,0.0,0.0,5762.8
20170621 17:15:00.000,0.0,0.0,5765.2
20170621 17:30:00.000,0.0,0.0,5765.8
20170621 17:45:00.000,0.0,0.0,5764.8
20170621 18:00:00.000,0.0,0.0,5768.6
20170621 18:15:00.000,0.0,0.0,5765.6
20170621 18:30:00.000,0.0,0.0,5778.7
20170621 18:45:00.000,0.0,0.0,5777.5
20170621 19:00:00.000,0.0,0.0,5777.3
20170621 19:15:00.000,0.0,0.0,5781.6
20170621 19:30:00.000,0.0,0.0,5780.6
20170621 19:45:00.000,0.0,0.0,5782.3
20170621 20:00:00.000,0.0,0.0,5782.6
20170622 06:00:00.000,0.0,0.0,5803.5
20170622 06:15:00.000,0.0,0.0,5803.1
20170622 06:30:00.000,0.0,0.0,5803.7
20170622 06:45:00.000,0.0,0.0,5805.1
20170622 07:00:00.000,0.0,0.0,5791.1
20170622 07:15:00.000,0.0,0.0,5790.4
20170622 07:30:00.000,0.0,0.0,5784.0
20170622 07:45:00.000,0.0,0.0,5782.2
20170622 08:00:00.000,0.0,0.0,5788.6
20170622 08:15:00.000,0.0,0.0,5785.1
20170622 08:30:00.000,0.0,0.0,5786.5
20170622 08:45:00.000,0.0,0.0,5784.2
20170622 09:00:00.000,0.0,0.0,5785.7
20170622 09:15:00.000,0.0,0.0,5777.6
20170622 09:30:00.000,0.0,0.0,5783.9
20170622 09:45:00.000,0.0,0.0,5785.0
20170622 10:00:00.000,0.0,0.0,5783.8
20170622 10:15:00.000,0.0,0.0,5788.0
20170622 10:30:00.000,0.0,0.0,5788.6
20170622 10:45:00.000,0.0,0.0,5788.6
20170622 11:00:00.000,0.0,0.0,5786.2
20170622 11:15:00.000,0.0,0.0,5792.2
20170622 11:30:00.000,0.0,0.0,5790.4
20170622 11:45:00.000,0.0,0.0,5789.1
20170622 12:00:00.000,0.0,0.0,5785.1
20170622 12:15:00.000,0.0,0.0,5785.7
20170622 12:30:00.000,0.0,0.0,5792.8
20170622 12:45:00.000,0.0,0.0,5789.0
20170622 13:00:00.000,0.0,0.0,5788.4
20170622 13:15:00.000,0.0,0.0,5790.7
20170622 13:30:00.000,0.0,0.0,5778.6
20170622 13:45:00.000,0.0,0.0,5774.3
20170622 14:00:00.000,0.0,0.0,5777.9
20170622 14:15:00.000,0.0,0.0,5777.6
20170622 14:30:00.000,0.0,0.0,5783.5
20170622 14:45:00.000,0.0,0.0,5784.9
20170622 15:00:00.000,0.0,0.0,5784.3
20170622 15:15:00.000,0.0,0.0,5786.8
20170622 15:30:00.000,0.0,0.0,5780.6
20170622 15:45:00.000,0.0,0.0,5785.6
20170622 16:00:00.000,0.0,0.0,5783.5
20170622 16:15:00.000,0.0,0.0,5786.0
20170622 16:30:00.000,0.0,0.0,5789.9
20170622 16:45:00.000,0.0,0.0,5798.6
20170622 17:00:00.000,0.0,0.0,5798.2
20170622 17:15:00.000,0.0,0.0,5797.9
20170622 17:30:00.000,0.0,0.0,5796.1
20170622 17:45:00.000,0.0,0.0,5797.0
20170622 18:00:00.000,0.0,0.0,5799.6
20170622 18:15:00.000,0.0,0.0,5793.6
20170622 18:30:00.000,0.0,0.0,5793.0
20170622 18:45:00.000,0.0,0.0,5794.6
20170622 19:00:00.000,0.0,0.0,5794.1
20170622 19:15:00.000,0.0,0.0,5793.1
20170622 19:30:00.000,0.0,0.0,5784.8
20170622 19:45:00.000,0.0,0.0,5780.5
20170622 20:00:00.000,0.0,0.0,5780.9
20170623 06:00:00.000,0.0,0.0,5787.1
20170623 06:15:00.000,0.0,0.0,5786.6
20170623 06:30:00.000,0.0,0.0,5787.6
20170623 06:45:00.000,0.0,0.0,5788.1
20170623 07:00:00.000,0.0,0.0,5794.5
20170623 07:15:00.000,0.0,0.0,5791.7
20170623 07:30:00.000,0.0,0.0,5791.0
20170623 07:45:00.000,0.0,0.0,5792.5
20170623 08:00:00.000,0.0,0.0,5790.4
20170623 08:15:00.000,0.0,0.0,5794.9
20170623 08:30:00.000,0.0,0.0,5793.1
20170623 08:45:00.000,0.0,0.0,5790.1
20170623 09:00:00.000,0.0,0.0,5790.5
20170623 09:15:00.000,0.0,0.0,5791.5
20170623 09:30:00.000,0.0,0.0,5792.8
20170623 09:45:00.000,0.0,0.0,5786.0
20170623 10:00:00.000,0.0,0.0,5781.2
20170623 10:15:00.000,0.0,0.0,5774.6
20170623 10:30:00.000,0.0,0.0,5771.5
20170623 10:45:00.000,0.0,0.0,5776.6
20170623 11:00:00.000,0.0,0.0,5775.7
20170623 11:15:00.000,0.0,0.0,5774.4
20170623 11:30:00.000,0.0,0.0,5773.6
20170623 11:45:00.000,0.0,0.0,5774.2
20170623 12:00:00.000,0.0,0.0,5777.9
20170623 12:15:00.000,0.0,0.0,5778.5
20170623 12:30:00.000,0.0,0.0,5777.9
20170623 12:45:00.000,0.0,0.0,5780.4
20170623 13:00:00.000,0.0,0.0,5779.5
20170623 13:15:00.000,0.0,0.0,5774.5
20170623 13:30:00.000,0.0,0.0,5762.7
20170623 13:45:00.000,0.0,0.0,5769.1
20170623 14:00:00.000,0.0,0.0,5771.2
20170623 14:15:00.000,0.0,0.0,5777.7
20170623 14:30:00.000,0.0,0.0,5788.4
20170623 14:45:00.000,0.0,0.0,5787.0
20170623 15:00:00.000,0.0,0.0,5786.5
20170623 15:15:00.000,0.0,0.0,5788.2
20170623 15:30:00.000,0.0,0.0,5786.4
20170623 15:45:00.000,0.0,0.0,5795.6
20170623 16:00:00.000,0.0,0.0,5793.8
20170623 16:15:00.000,0.0,0.0,5802.9
20170623 16:30:00.000,0.0,0.0,5803.6
20170623 16:45:00.000,0.0,0.0,5802.1
20170623 17:00:00.000,0.0,0.0,5801.6
20170623 17:15:00.000,0.0,0.0,5806.3
20170623 17:30:00.000,0.0,0.0,5808.6
20170623 17:45:00.000,0.0,0.0,5807.5
20170623 18:00:00.000,0.0,0.0,5807.4
20170623 18:15:00.000,0.0,0.0,5803.1
20170623 18:30:00.000,0.0,0.0,5797.1
20170623 18:45:00.000,0.0,0.0,5800.6
20170623 19:00:00.000,0.0,0.0,5792.9
20170623 19:15:00.000,0.0,0.0,5789.4
20170623 19:30:00.000,0.0,0.0,5801.9
20170623 19:45:00.000,0.0,0.0,5803.0
20170623 20:00:00.000,0.0,0.0,5803.7
20170626 06:00:00.000,0.0,0.0,5818.9
20170626 06:15:00.000,0.0,0.0,5819.4
20170626 06:30:00.000,0.0,0.0,5819.9
20170626 06:45:00.000,0.0,0.0,5818.4
20170626 07:00:00.000,0.0,0.0,5826.9
20170626 07:15:00.000,0.0,0.0,5824.4
20170626 07:30:00.000,0.0,0.0,5825.0
20170626 07:45:00.000,0.0,0.0,5822.4
20170626 08:00:00.000,0.0,0.0,5821.6
20170626 08:15:00.000,0.0,0.0,5823.6
20170626 08:30:00.000,0.0,0.0,5825.2
20170626 08:45:00.000,0.0,0.0,5823.7
20170626 09:00:00.000,0.0,0.0,5825.0
20170626 09:15:00.000,0.0,0.0,5822.9
20170626 09:30:00.000,0.0,0.0,5823.5
20170626 09:45:00.000,0.0,0.0,5824.2
20170626 10:00:00.000,0.0,0.0,5825.1
20170626 10:15:00.000,0.0,0.0,5824.4
20170626 10:30:00.000,0.0,0.0,5826.5
20170626 10:45:00.000,0.0,0.0,5828.0
20170626 11:00:00.000,0.0,0.0,5829.9
20170626 11:15:00.000,0.0,0.0,5831.1
20170626 11:30:00.000,0.0,0.0,5833.7
20170626 11:45:00.000,0.0,0.0,5835.1
20170626 12:00:00.000,0.0,0.0,5838.1
20170626 12:15:00.000,0.0,0.0,5836.9
20170626 12:30:00.000,0.0,0.0,5836.0
20170626 12:45:00.000,0.0,0.0,5834.4
20170626 13:00:00.000,0.0,0.0,5836.5
20170626 13:15:00.000,0.0,0.0,5835.2
20170626 13:30:00.000,0.0,0.0,5844.9
20170626 13:45:00.000,0.0,0.0,5837.9
20170626 14:00:00.000,0.0,0.0,5819.4
20170626 14:15:00.000,0.0,0.0,5821.1
20170626 14:30:00.000,0.0,0.0,5795.4
20170626 14:45:00.000,0.0,0.0,5790.8
20170626 15:00:00.000,0.0,0.0,5782.1
20170626 15:15:00.000,0.0,0.0,5778.5
20170626 15:30:00.000,0.0,0.0,5783.6
20170626 15:45:00.000,0.0,0.0,5787.5
20170626 16:00:00.000,0.0,0.0,5787.5
20170626 16:15:00.000,0.0,0.0,5785.8
20170626 16:30:00.000,0.0,0.0,5799.3
20170626 16:45:00.000,0.0,0.0,5798.0
20170626 17:00:00.000,0.0,0.0,5788.3
20170626 17:15:00.000,0.0,0.0,5791.6
20170626 17:30:00.000,0.0,0.0,5791.9
20170626 17:45:00.000,0.0,0.0,5792.9
20170626 18:00:00.000,0.0,0.0,5783.6
20170626 18:15:00.000,0.0,0.0,5783.1
20170626 18:30:00.000,0.0,0.0,5786.9
20170626 18:45:00.000,0.0,0.0,5784.8
20170626 19:00:00.000,0.0,0.0,5788.8
20170626 19:15:00.000,0.0,0.0,5783.1
20170626 19:30:00.000,0.0,0.0,5778.1
20170626 19:45:00.000,0.0,0.0,5775.8
20170626 20:00:00.000,0.0,0.0,5776.1
20170627 06:00:00.000,0.0,0.0,5767.6
20170627 06:15:00.000,0.0,0.0,5768.4
20170627 06:30:00.000,0.0,0.0,5768.9
20170627 06:45:00.000,0.0,0.0,5764.0
20170627 07:00:00.000,0.0,0.0,5760.5
20170627 07:15:00.000,0.0,0.0,5763.5
20170627 07:30:00.000,0.0,0.0,5760.8
20170627 07:45:00.000,0.0,0.0,5757.2
20170627 08:00:00.000,0.0,0.0,5756.0
20170627 08:15:00.000,0.0,0.0,5742.5
20170627 08:30:00.000,0.0,0.0,5742.7
20170627 08:45:00.000,0.0,0.0,5748.0
20170627 09:00:00.000,0.0,0.0,5752.6
20170627 09:15:00.000,0.0,0.0,5753.6
20170627 09:30:00.000,0.0,0.0,5753.7
20170627 09:45:00.000,0.0,0.0,5749.0
20170627 10:00:00.000,0.0,0.0,5747.8
20170627 10:15:00.000,0.0,0.0,5751.9
20170627 10:30:00.000,0.0,0.0,5752.6
20170627 10:45:00.000,0.0,0.0,5750.3
20170627 11:00:00.000,0.0,0.0,5747.1
20170627 11:15:00.000,0.0,0.0,5745.8
20170627 11:30:00.000,0.0,0.0,5748.6
20170627 11:45:00.000,0.0,0.0,5754.2
20170627 12:00:00.000,0.0,0.0,5751.3
20170627 12:15:00.000,0.0,0.0,5753.1
20170627 12:30:00.000,0.0,0.0,5750.3
20170627 12:45:00.000,0.0,0.0,5747.4
20170627 13:00:00.000,0.0,0.0,5751.2
20170627 13:15:00.000,0.0,0.0,5754.4
20170627 13:30:00.000,0.0,0.0,5745.9
20170627 13:45:00.000,0.0,0.0,5740.7
20170627 14:00:00.000,0.0,0.0,5749.3
20170627 14:15:00.000,0.0,0.0,5741.0
20170627 14:30:00.000,0.0,0.0,5756.2
20170627 14:45:00.000,0.0,0.0,5753.5
20170627 15:00:00.000,0.0,0.0,5752.1
20170627 15:15:00.000,0.0,0.0,5746.6
20170627 15:30:00.000,0.0,0.0,5751.4
20170627 15:45:00.000,0.0,0.0,5743.5
20170627 16:00:00.000,0.0,0.0,5746.0
20170627 16:15:00.000,0.0,0.0,5743.1
20170627 16:30:00.000,0.0,0.0,5730.2
20170627 16:45:00.000,0.0,0.0,5722.2
20170627 17:00:00.000,0.0,0.0,5713.0
20170627 17:15:00.000,0.0,0.0,5719.4
20170627 17:30:00.000,0.0,0.0,5696.0
20170627 17:45:00.000,0.0,0.0,5694.7
20170627 18:00:00.000,0.0,0.0,5684.1
20170627 18:15:00.000,0.0,0.0,5700.9
20170627 18:30:00.000,0.0,0.0,5700.2
20170627 18:45:00.000,0.0,0.0,5700.2
20170627 19:00:00.000,0.0,0.0,5695.8
20170627 19:15:00.000,0.0,0.0,5686.0
20170627 19:30:00.000,0.0,0.0,5685.9
20170627 19:45:00.000,0.0,0.0,5670.4
20170627 20:00:00.000,0.0,0.0,5670.5
20170628 06:00:00.000,0.0,0.0,5660.7
20170628 06:15:00.000,0.0,0.0,5660.2
20170628 06:30:00.000,0.0,0.0,5661.1
20170628 06:45:00.000,0.0,0.0,5667.2
20170628 07:00:00.000,0.0,0.0,5664.3
20170628 07:15:00.000,0.0,0.0,5655.9
20170628 07:30:00.000,0.0,0.0,5649.9
20170628 07:45:00.000,0.0,0.0,5649.5
20170628 08:00:00.000,0.0,0.0,5643.7
20170628 08:15:00.000,0.0,0.0,5631.6
20170628 08:30:00.000,0.0,0.0,5641.3
20170628 08:45:00.000,0.0,0.0,5638.1
20170628 09:00:00.000,0.0,0.0,5642.3
20170628 09:15:00.000,0.0,0.0,5647.9
20170628 09:30:00.000,0.0,0.0,5662.0
20170628 09:45:00.000,0.0,0.0,5657.9
20170628 10:00:00.000,0.0,0.0,5660.4
20170628 10:15:00.000,0.0,0.0,5655.5
20170628 10:30:00.000,0.0,0.0,5652.4
20170628 10:45:00.000,0.0,0.0,5650.8
20170628 11:00:00.000,0.0,0.0,5652.0
20170628 11:15:00.000,0.0,0.0,5656.7
20170628 11:30:00.000,0.0,0.0,5660.9
20170628 11:45:00.000,0.0,0.0,5667.1
20170628 12:00:00.000,0.0,0.0,5669.4
20170628 12:15:00.000,0.0,0.0,5685.5
20170628 12:30:00.000,0.0,0.0,5686.9
20170628 12:45:00.000,0.0,0.0,5685.6
20170628 13:00:00.000,0.0,0.0,5688.5
20170628 13:15:00.000,0.0,0.0,5690.7
20170628 13:30:00.000,0.0,0.0,5681.0
20170628 13:45:00.000,0.0,0.0,5663.1
20170628 14:00:00.000,0.0,0.0,5678.5
20170628 14:15:00.000,0.0,0.0,5683.9
20170628 14:30:00.000,0.0,0.0,5715.4
20170628 14:45:00.000,0.0,0.0,5716.9
20170628 15:00:00.000,0.0,0.0,5716.6
20170628 15:15:00.000,0.0,0.0,5710.4
20170628 15:30:00.000,0.0,0.0,5712.9
20170628 15:45:00.000,0.0,0.0,5714.6
20170628 16:00:00.000,0.0,0.0,5719.9
20170628 16:15:00.000,0.0,0.0,5719.7
20170628 16:30:00.000,0.0,0.0,5733.3
20170628 16:45:00.000,0.0,0.0,5736.3
20170628 17:00:00.000,0.0,0.0,5735.8
20170628 17:15:00.000,0.0,0.0,5744.5
20170628 17:30:00.000,0.0,0.0,5744.2
20170628 17:45:00.000,0.0,0.0,5740.4
20170628 18:00:00.000,0.0,0.0,5739.4
20170628 18:15:00.000,0.0,0.0,5734.1
20170628 18:30:00.000,0.0,0.0,5739.1
20170628 18:45:00.000,0.0,0.0,5743.5
20170628 19:00:00.000,0.0,0.0,5746.5
20170628 19:15:00.000,0.0,0.0,5753.0
20170628 19:30:00.000,0.0,0.0,5751.6
20170628 19:45:00.000,0.0,0.0,5752.1
20170628 20:00:00.000,0.0,0.0,5751.5
20170629 06:00:00.000,0.0,0.0,5764.9
20170629 06:15:00.000,0.0,0.0,5763.0
20170629 06:30:00.000,0.0,0.0,5766.5
20170629 06:45:00.000,0.0,0.0,5762.5
20170629 07:00:00.000,0.0,0.0,5761.4
20170629 07:15:00.000,0.0,0.0,5755.1
20170629 07:30:00.000,0.0,0.0,5751.9
20170629 07:45:00.000,0.0,0.0,5752.5
20170629 08:00:00.000,0.0,0.0,5750.6
20170629 08:15:00.000,0.0,0.0,5750.6
20170629 08:30:00.000,0.0,0.0,5750.6
20170629 08:45:00.000,0.0,0.0,5752.2
20170629 09:00:00.000,0.0,0.0,5753.0
20170629 09:15:00.000,0.0,0.0,5752.1
20170629 09:30:00.000,0.0,0.0,5747.7
20170629 09:45:00.000,0.0,0.0,5748.1
20170629 10:00:00.000,0.0,0.0,5741.5
20170629 10:15:00.000,0.0,0.0,5740.3
20170629 10:30:00.000,0.0,0.0,5741.0
20170629 10:45:00.000,0.0,0.0,5745.6
20170629 11:00:00.000,0.0,0.0,5752.0
20170629 11:15:00.000,0.0,0.0,5748.7
20170629 11:30:00.000,0.0,0.0,5752.9
20170629 11:45:00.000,0.0,0.0,5747.6
20170629 12:00:00.000,0.0,0.0,5741.5
20170629 12:15:00.000,0.0,0.0,5735.2
20170629 12:30:00.000,0.0,0.0,5728.9
20170629 12:45:00.000,0.0,0.0,5724.5
